Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Summary,Text,Sentiment,Timestamp
92349,B007TGDXMK,#oc-R1PJZHS0R7NSIU,R. Saylors,0,3,3,"Spoiled batch made me shake my head and say ""bleh!""; Very Strong Coffee","First the good:<br /><br />The lack of K-cup and packaging in small plastic bags allows for a one-way valve, which releases the gas that builds up around coffee while keeping air out, this is an awesome idea. Because of this you should NOT put the coffee into a zip-lock-bag, but instead keep it in its own plastic bag and use a paper-clip to keep it air-tight.<br /><br />Further, the lack of 'cup' for the K-cup allows the water to filter through the coffee in a more natural-way. This means that in order to make up for the lack of directional k-cup they use more grounds. More grounds is awesome because it avoids picking up the bitter parts of the coffee.  This perfected style of coffee brewing is why there is little in the way of bitter in the coffee.<br /><br />These are the two stars.<br /><br />The bad:<br /><br />It tastes like sipping petrochemicals. The danger of not burning the bean with a very dark-roast is that you get to taste more of the bean. The problem with these beans is that they taste like gasoline. All of the work and benefit of creating the most flavorful cup of coffee, which is what SFBay has done, is totally lost because the beans they use are not to my taste. I can only offer my own opinion of the matter, as taste is not an objective trait, whenever I drink the coffee it makes me shake my head and say ""bleh!""<br /><br />Edit:<br /><br />Despite how bad the coffee tasted I drank through the first package slowly; now I'm on to my second package. It is VERY strong coffee, but not rancid. I would revise up to four stars given the quality of coffee I'm getting now, but since I was clearly sent a rancid pack of coffee I have to drop it to three stars.",positive,2012-06-25
541213,B000FNJO6S,AQBR4ZF8JK1C2,"Al Webster ""Al""",10,17,1,Reconciliation complete,"The bars arrived from 'Indian Foods' in Houston today.  They are all melted and hardened into lumps!  I know its hot in Houston in the summer but to send out a product like this does not do Amazon's reputation any good at all.  I DO NOT recommend buying this product from Amazon if the supplier cannot supply a decent product. I will attempt to be reimbursed by Amazon for this product.<br /><br />Went back to Amazon who referred me to the seller.  Money refunded with good will and personal recommendation to not buy during hot weather.  Good advice and, since I want my Lion Bars, will reorder when the weather cools.  The supplier seems a very decent and ethical person with whom I'll be doing business in the future..",positive,2009-09-10
164192,B000CQE3NM,A35VJB4C6QV3IW,"T. Sheppard ""APennyDreadful""",1,1,4,"Nice mild minty tea, actually makes an enjoyable cup.","I've been tasting along several green tea's trying to find one that I liked.<br />I was beginning to feel a little like goldilocks. One would be too strong, the other too bland.<br />I think the spearmint in this tea adds an really nice note with the peppermint and lemongrass, making it actually enjoyable rather than a necessary evil.<br />I found the mint to be nicely pronounced, and the lemongrass to be only barely detectable, with a little bit of honey it's really good.<br />So if you're looking for a way to incorporate green tea into your daily routine, and like me you like it mildly paired with mint. Then give this tea a shot.<br />(I do agree that maybe you should try with a single box first, so that you're not stuck with 6 if your palate is more refined than mine)",positive,2012-04-24
168485,B0001ES9F8,AVPNQUVZWMDSX,"esanta ""esanta""",35,37,5,Warning: highly addictive!,"Senseo recently released several flavored varieties. Having always been partial to hazelnut coffee and being the happy owner of a Senseo coffee maker, I just had to give this new flavor a try. Well, let me tell you... I'm hooked! There is so much rich flavor in this coffee it's hard to believe the drink is calorie-free. It has the complex, subtle, thick texture and flavor of a fat- and carb-laden drink. If you've been worrying lately about the effects of your daily Caramel Macchiato on your waistline (not to mention your wallet) you have to give this coffee a try. It's wonderful and guilt-free! The pods are a little more expensive than regular varieties (the package is the same price but there are slightly fewer pods per bag) but boy is it worth that little extra!<br /><br />This flavor was all I needed to decide me to buy a second Senseo machine for my office. It's very quiet and doesn't bother my cube neighbors, and it's already paid for itself because I no longer spend a fortune at the coffee shop for mediocre coffee: I have my ""candy bar in a cup"" (to quote Paula) right at my desk.<br /><br />Senseo has a winner with this one... Give it a try!",positive,2005-07-08
366263,B001D9JC0G,A1MIQ2MDF6OMXF,A. Pak,1,1,1,Made 1 and 2 dogs sick - make that 1 and half,"Ordered directly from PetFoodDirect before I saw the negative reviews here.  So after delivery, I decided I would make the transition slowly.  A week and a half later, I was feeding approx half old and half new, and one of the dogs started vomiting/had diarrhea, had no appetite, and was lethargic.  I'm switching him to a plain chicken and rice diet, but if he doesn't get better soon, I'll have to take him to the vet.<br /><br />Other dog must have an iron constitution because she seems fine.<br /><br />UPDATE:  Took the sick dog to the vet.  He was given IV fluids because he became dehydrated.  $150 and one day later, he seems a little better.  But vet said the blood work came back a little off and I should bring him back for x-ray and recheck.  I'm going to hold off because I do think he's improving on the bland diet.<br /><br />The other dog had some alarming sounds coming from her stomach last night.  She seems fine today, but I think if the first dog had not become sick and if I had kept giving Canidae, I think this dog would have eventually become sick as well.",negative,2009-09-21
76328,B001HTKOWC,A2HGUNLVHJYSCW,K. J. T.,0,0,5,I'm addicted,"I can't go a day without having at least one cup of this tea. It's so fragrant and delicious. Just the right balance of green tea and jasmine. Very smooth. I disagree about the caffeine kick noted by another commenter. Maybe I'm immune to the caffeine, but I don't feel it, I drink a cup in the evening and go to sleep just fine.",positive,2009-12-24
303844,B0009P5EJS,AO29MV8WLXCEV,Gomerel,2,3,3,Just ok,"Not very chocolaty. I wouldn't order them again. If I was hard up, I'd eat one if someone gave it to me.",neutral,2007-01-09
533129,B0018CFQIK,AKYW4UVDF771W,H. Paulsen,0,0,2,Looks good on paper but my dog never stopped being sick.,"We used Nature's Variety (non Instinct formula) for a while, but when we moved to our current location, the closest we could find was Natural Balance, so we had to switch.  When NB put out their grain free Alpha Dog, I tried that out and was amazed at how my normally very smelly Boston Terrier suddenly didn't seem to have any gas at all.  This got me searching for reviews, where I discovered the NV's Instinct line was rated much higher than NB's Alpha dog.  When I discovered the Amazon subscriptions, and how inexpensive that makes it(relative to what I pay at the pet store for organic pet food), I decided to give NV another try.  For the first week, I mixed the last of the old food with the new to get him used to it.  He had diarrhea and the worst gas EVER for days.  Now it's been a week on just the NV food and the sickness has not stopped.  I though maybe he was suffering from seasonal allergies and that's why he seemed so blahhh lately.  Last night I put it all together and realized it's the food.  I really wish I could get a refund, but at least I stopped the subscription in time not to get another.",positive,2011-05-14
202584,B000MWYAMU,A2UJJB3YEMXPPB,THOMAS HUNT,0,0,3,Jerky or Jerked,"Wasn't good, but wasn't bad. The main thing is that it doesn't have the nitrites the other jerky has and is all natural!",positive,2009-06-21
380768,B0000CNTZZ,ALB7HM3BWEUWF,Bill Warriner,4,5,4,Xanadu of Dragonsweyr Got It Wrong,"This product is not supposed to be popped in your mouth and chewed without cooking.  You're supposed to use it to prepare tamarind water for use in a sauce -- think of it as sort of a sweet-and-sour replacement for sugar + vinegar (but fruitier).  It works just fine when you break off a chunk, put it into a saucepan with a cup or two of water, boil it for a few minutes, and STRAIN it through a sieve into whatever sauce you're preparing. Thicken it with cornstarch and it makes a wonderful sauce for pork. I use it frequently and it's just fine. A good product if you take it for what it is. It's not candy.<br />- Bill Warriner, Tucson, AZ (I moved)",positive,2010-11-10
191854,B000Q5X876,A1704R6TRR5UTL,A Mom,0,0,5,Great Snack,My four year old loves these for a snack. They taste great. We keep them as a special treat. He doesn't even as for regular fruit snacks from the grocery store anymore because he likes these so much better.,positive,2008-11-09
418632,B001F0RRU0,A2VKB5ZP8ZD7Z8,Teri P. Beach,0,0,5,DOGS LOVE IT,These are a refill for the Busy Buddy Gnawhide.  I should have gotten more because all the dogs love these.  Two of them are Great Danes,positive,2011-06-24
56489,B001EO7GR6,A2JUKIED02LAFK,"alijo ""Alijojernigan""",0,0,4,whole wild rice,Roland wild rice is a very good product! I will definantly purchase again. I am going to try broken wild rice this time to see if the price difference is justified.,positive,2012-09-09
57366,B00817GPWQ,A3YRTP55R31IZ,chaz,0,0,5,Simply the Best,"I like strong coffee and found that some of the other K Cups were too light tasting.  This is the best one yet.  This is all i drink now.  I like mochas and sweet coffee drinks from Starbucks and Coffee Bean, so that should give you an idea of how my taste is skewed.  I mix this coffee with International Delight ""White Chocolate Mocha"" creamer and it is the bomb!  Perfect hint of raspberry with the chocolate truffle flavor.  You will not be disappointed.",positive,2011-07-20
